,Unnamed: 0,date,price,volume_estimated,RSI_14_2h,SMA_20_2h,Bollinger_Upper_2h,Bollinger_Lower_2h,sell,stoploss,buy,SMA_10,SMA_50,sma_10_sma50,volatility
397,397,2024-11-21 22:00:00,0.3986962295774043,1.1224433305956905,61.91356561546767,0.3152697888167669,0.4470754354105163,0.1834641422230175,False,False,False,0.36973448556927974,0.3127218647506207,0.05701262081865904,0.2636112931874988
398,398,2024-11-22 00:00:00,0.3790062889158681,19.68994066153623,57.99879915420951,0.3215158294210837,0.4529524430802509,0.1900792157619165,False,False,False,0.37538627116389767,0.3137854415865281,0.061600829577369565,0.2628732273183344
399,399,2024-11-22 02:00:00,0.3938269393948919,14.820650479023811,60.04657133748412,0.3294774291528654,0.4580034340806959,0.2009514242250348,False,False,False,0.38407098628608055,0.314810211721793,0.06926077456428753,0.25705200985566107
400,400,2024-11-22 04:00:00,0.3984469930064041,4.620053611512242,60.689981058622045,0.3375164991964993,0.461909586333802,0.2131234120591965,False,False,False,0.387358116277588,0.31596608203107535,0.07139203424651264,0.24878617427460553
401,401,2024-11-22 06:00:00,0.3645447875258445,33.90220548055961,53.83839260881966,0.3433281983671385,0.4608438376359074,0.2258125590983695,False,True,False,0.388202039076725,0.31568667800492667,0.07251536107179835,0.2350312785375379
402,402,2024-11-22 08:00:00,0.3726908854478713,8.146097922026808,55.14864861015421,0.3503577118324397,0.4560877127028697,0.2446277109620097,False,False,False,0.3887116441574041,0.31537783532182656,0.07333380883557755,0.21146000174086
403,403,2024-11-22 10:00:00,0.3740081277796714,1.3172423318000837,55.36925096615924,0.3581117198380061,0.4441747675594228,0.2720486721165893,False,False,False,0.39212622059861824,0.3157164521610763,0.07640976843754194,0.17212609544283353
404,404,2024-11-22 12:00:00,0.3695223535122893,4.485774267382114,54.38819079367841,0.3623848621857212,0.441143395529129,0.2836263288423133,False,False,False,0.38699425633384377,0.3161150327296081,0.07087922360423565,0.1575170666868157
405,405,2024-11-22 14:00:00,0.3611428888894366,8.379464622852717,52.51628273275583,0.3655437934055712,0.4382591843629427,0.2928284024481997,False,False,False,0.3811704166957681,0.316675410254538,0.06449500644123013,0.145430781914743
406,406,2024-11-22 16:00:00,0.3756256648182873,14.48277592885072,55.37504422783248,0.3690017792446567,0.4362609909187846,0.3017425675705288,False,False,False,0.3787511158867969,0.31759455086843724,0.06115656501835964,0.1345184233482558
407,407,2024-11-22 18:00:00,0.3696953087431414,5.930356075145915,53.94291802280063,0.3727927546863251,0.430022109874619,0.3155633994980313,False,False,False,0.3758510238033706,0.31834392336333256,0.05750710044003804,0.11445871037658767
